Date,Users,Sessions,Total Events
2016040313,9,9,514
2016040413,21,19,896
2016040513,17,17,564
2016040613,24,23,546
2016040713,21,21,683
2016040813,29,26,669
2016040913,27,26,1134
2016041013,29,28,1171
2016041113,28,28,712
2016041213,15,13,261
2016041313,23,22,789
2016041413,51,50,3730
2016041513,29,28,1312
2016041613,22,22,1435
2016041713,12,11,664
2016041813,18,19,789
2016041913,22,22,951
2016042013,13,13,318
2016042113,18,17,393
2016042213,177,162,11423
2016042313,27,23,1095
2016042413,29,27,1107
2016042513,54,51,1998
2016042613,38,38,1206
2016042713,51,51,2153
2016042813,45,45,2090
2016042913,30,26,979
2016043013,23,21,877
2016050113,12,12,549
2016050213,21,18,1085
2016050313,13,13,700
2016050413,26,26,880
2016050513,52,50,2141
2016050613,46,43,2249
2016050713,26,26,1586
2016050813,23,23,1145
2016050913,19,17,628
2016051013,18,18,1027
2016051113,12,9,449
2016051213,19,18,1238
2016051313,13,11,284
2016051413,15,13,811
2016051513,7,6,194
2016051613,17,17,705
2016051713,26,24,1119
2016051813,19,19,960
2016051913,22,19,1070
2016052013,85,85,4326
2016052113,16,13,636
2016052213,19,19,549
2016052313,32,29,1098
2016052413,38,35,1273
2016052513,60,55,1579
2016052613,23,23,622
2016052713,28,27,1226
2016052813,12,11,318
2016052913,4,4,201
2016053013,19,18,729
2016053113,19,15,982
2016060113,18,17,404
2016060213,10,10,233
2016060313,17,15,654
2016060413,6,5,180
2016060513,18,18,1018
2016060613,18,19,1469
2016060713,15,13,699
2016060813,16,17,935
2016060913,12,13,186
2016061013,19,18,1213
2016061113,5,5,83
2016061213,11,11,308
2016061313,22,22,1056
2016061413,28,27,896
2016061513,21,21,638
2016061613,27,24,1749
2016061713,27,26,1204
2016061813,13,11,497
2016061913,10,10,494
2016062013,22,19,682
2016062113,17,17,403
2016062213,17,16,954
2016062313,17,16,313
2016062413,21,21,578
2016062513,6,6,240
2016062613,17,17,834
2016062713,13,11,587
2016062813,21,19,737
2016062913,15,13,678
2016063013,15,13,807
2016070113,34,29,1684
2016070213,19,18,990
2016070313,15,15,725
2016070413,18,16,850
2016070513,29,29,1408
2016070613,21,22,633
2016070713,15,15,268
2016070813,15,11,547
2016070913,10,9,348
2016071013,9,9,318
2016071113,19,18,885
2016071213,17,17,636
2016071313,17,17,432
2016071413,24,22,482
2016071513,16,15,583
2016071613,6,6,155
2016071713,16,16,258
2016071813,27,27,1704
2016071913,11,11,284
2016072013,15,15,536
2016072113,24,26,854
2016072213,16,16,946
2016072313,12,11,298
2016072413,12,12,308
2016072513,17,17,883
2016072613,22,22,536
2016072713,23,21,694
2016072813,15,13,356
2016072913,22,21,537
2016073013,15,13,652
2016073113,15,15,1596
2016080113,22,21,444
2016080213,18,18,863
2016080313,16,16,587
2016080413,18,16,524
2016080513,12,12,385
2016080613,9,10,560
2016080713,11,10,382
2016080813,22,18,781
2016080913,21,19,542
2016081013,22,21,690
2016081113,15,16,690
2016081213,13,12,684
2016081313,13,12,1052
2016081413,16,15,443
2016081513,7,7,209
2016081613,27,27,1105
2016081713,29,27,1740
2016081813,21,21,800
2016081913,19,18,759
2016082013,18,18,874
2016082113,11,10,373
2016082213,28,28,2354
2016082313,37,35,778
2016082413,29,28,595
2016082513,21,21,818
2016082613,17,17,916
2016082713,5,5,319
2016082813,19,18,919
2016082913,24,24,756
2016083013,16,16,599
2016083113,18,18,218
2016090113,11,10,605
2016090213,18,17,441
2016090313,12,12,449
2016090413,18,18,634
2016090513,37,39,1889
2016090613,22,21,644
2016090713,10,9,268
2016090813,22,19,1033
2016090913,9,9,272
2016091013,6,6,246
2016091113,12,11,272
2016091213,15,10,490
2016091313,24,24,1318
2016091413,22,21,935
2016091513,19,17,809
2016091613,17,16,859
2016091713,11,11,384
2016091813,7,9,464
2016091913,17,13,578
2016092013,17,17,727
2016092113,15,12,543
2016092213,34,29,1432
2016092313,15,13,860
2016092413,7,7,497
2016092513,5,5,83
2016092613,18,16,583
2016092713,7,7,321
2016092813,17,16,393
2016092913,12,12,449
2016093013,21,21,339
2016100113,10,10,173
2016100213,26,23,1799
2016100313,55,52,3556
2016100413,34,33,1404
2016100513,17,18,578
2016100613,19,19,1011
2016100713,16,15,472
2016100813,11,10,152
2016100913,10,10,160
2016101013,23,23,784
2016101113,21,19,1038
2016101213,23,21,801
2016101313,30,29,1494
2016101413,93,83,5229
2016101513,35,35,1933
2016101613,73,76,3193
2016101713,60,54,2103
2016101813,26,22,922
2016101913,24,22,1148
2016102013,29,27,1270
2016102113,16,16,498
2016102213,15,15,649
2016102313,16,17,452
2016102413,37,30,1428
2016102513,4,4,185
2016102613,17,15,869
2016102713,73,72,4715
2016102813,56,45,3258
2016102913,24,22,1079
2016103013,89,86,4250
2016103113,66,61,3214
2016110113,54,49,2880
2016110213,32,33,1733
2016110313,29,27,1077
2016110413,22,19,1150
2016110513,12,12,855
2016110613,13,13,447
2016110713,22,22,634
2016110813,17,15,396
2016110913,28,26,1482
2016111013,15,15,628
2016111113,13,11,442
2016111213,11,11,1024
2016111313,7,7,168
2016111413,13,13,592
2016111513,35,33,1567
2016111613,76,67,4766
2016111713,41,38,3069
2016111813,33,30,2276
2016111913,108,100,6548
2016112013,121,104,5935
2016112113,80,76,4609
2016112213,52,47,2472
2016112313,163,151,8963
2016112413,45,40,3227
2016112513,56,49,2918
2016112613,112,106,6641
2016112713,184,168,9686
2016112813,108,104,6760
2016112913,44,43,2814
2016113013,84,74,5954
2016120113,82,74,3647
2016120213,47,46,2930
2016120313,28,26,536
2016120413,38,35,2426
2016120513,66,62,5167
2016120613,78,76,5294
2016120713,104,94,7968
2016120813,213,196,14871
2016120913,175,158,10059
2016121013,177,158,10517
2016121113,67,61,3831
2016121213,105,97,6431
2016121313,121,116,7480
2016121413,167,151,9566
2016121513,251,231,16371
2016121613,174,155,10138
2016121713,89,84,5320
2016121813,41,37,2923
2016121913,128,114,7421
2016122013,86,82,6111
2016122113,106,101,4129
2016122213,100,95,5976
2016122313,320,286,21397
2016122413,151,136,9517
2016122513,69,63,4172
2016122613,66,62,3100
2016122713,138,124,6802
2016122813,67,66,3903
2016122913,82,78,4423
2016123013,72,72,3862
2016123113,67,66,3334
2017010113,127,116,11004
2017010213,402,368,27647
2017010313,354,317,25384
2017010413,460,418,35502
2017010513,367,335,20927
2017010613,191,181,9007
2017010713,382,356,30581
2017010813,415,379,28638
2017010913,427,397,27287
2017011013,755,703,56037
2017011113,648,569,45097
2017011213,662,610,38659
2017011313,220,216,13417
2017011413,133,127,7857
2017011513,96,89,6677
2017011613,138,133,7929
2017011713,136,124,7225
2017011813,463,421,37135
2017011913,455,419,28406
2017012013,434,397,22388
2017012113,214,198,11676
2017012213,486,454,23804
2017012313,404,386,26157
2017012413,214,203,10108
2017012513,139,133,7570
2017012613,116,105,6916
2017012713,88,84,4301
2017012813,58,54,2824
2017012913,40,39,966
2017013013,76,69,3139
2017013113,112,105,4874
2017020113,69,63,2928
2017020213,155,151,8328
2017020313,253,237,16006
2017020413,102,99,4590
2017020513,80,72,5626
2017020613,253,242,15304
2017020713,280,267,16492
2017020813,245,223,12340
2017020913,326,317,15980
2017021013,353,321,19650
2017021113,151,138,6453
2017021213,116,105,5484
2017021313,142,136,5883
2017021413,123,118,5478
2017021513,166,157,7030
2017021613,170,166,7469
2017021713,274,256,16012
2017021813,138,123,6604
2017021913,142,134,9827
2017022013,339,317,27741
2017022113,388,373,23564
2017022213,308,267,19297
2017022313,198,190,10340
2017022413,167,164,7788
2017022513,91,80,3216
2017022613,85,78,4548
2017022713,150,145,6975
2017022813,116,112,5488
2017030113,78,68,2645
2017030213,73,71,2795
2017030313,78,77,3089
2017030413,76,68,3456
2017030513,329,303,23285
2017030613,376,347,22848
2017030713,160,152,6946
2017030813,74,68,2778
2017030913,88,85,3757
2017031013,62,61,3114
2017031113,40,38,2370
2017031213,37,34,1315
2017031313,60,58,2718
2017031413,65,57,2226
2017031513,52,49,2787
2017031613,55,50,1581
2017031713,47,49,1821
2017031813,41,40,1303
2017031913,30,29,822
2017032013,57,56,2420
2017032113,119,119,5044
2017032213,130,125,6339
2017032313,61,62,3307
2017032413,225,206,11715
2017032513,38,37,1805
2017032613,51,51,2506
2017032713,74,71,3058
2017032813,50,49,3539
2017032913,39,35,1702
2017033013,99,101,3653
2017033113,65,62,3675
2017040113,23,19,1022
2017040213,21,19,887
2017040313,38,34,1006
2017040413,43,43,1288
2017040513,40,33,1757
2017040613,102,100,4401
2017040713,198,189,9925
2017040813,116,105,5426
2017040913,41,39,1323
2017041013,40,40,1603
2017041113,61,58,2550
2017041213,62,60,2434
2017041313,121,102,4777
2017041413,50,49,2123
2017041513,28,27,1235
2017041613,45,43,1936
2017041713,68,65,3708
2017041813,65,63,2753
2017041913,37,37,1344
2017042013,52,50,2008
2017042113,61,60,1922
2017042213,22,22,826
2017042313,19,19,1294
2017042413,74,76,3041
2017042513,56,52,2141
2017042613,50,49,2768
2017042713,34,30,1481
2017042813,37,34,2109
2017042913,32,33,2247
2017043013,27,28,826
2017050113,30,28,1237
2017050213,24,26,737
2017050313,33,32,801
2017050413,29,28,1052
2017050513,35,30,1836
2017050613,30,32,1621
2017050713,26,26,793
2017050813,44,41,1528
2017050913,18,18,794
2017051013,19,18,324
2017051113,38,34,1503
2017051213,41,40,1814
2017051313,21,22,721
2017051413,23,23,507
2017051513,33,32,1247
2017051613,45,45,2630
2017051713,50,44,2685
2017051813,60,55,2957
2017051913,56,50,3244
2017052013,12,10,518
2017052113,21,21,319
2017052213,27,27,794
2017052313,35,33,1114
2017052413,39,39,1061
2017052513,52,51,1126
2017052613,41,38,1672
2017052713,23,23,1103
2017052813,21,18,1000
2017052913,34,35,1814
2017053013,34,32,1987
2017053113,37,35,1642
2017060113,24,23,1136
2017060213,33,32,983
2017060313,17,16,1308
2017060413,19,18,803
2017060513,32,29,1432
2017060613,28,27,1361
2017060713,30,28,1066
2017060813,57,55,2543
2017060913,30,29,1319
2017061013,24,22,742
2017061113,28,27,1202
2017061213,85,84,3597
2017061313,30,28,861
2017061413,29,27,1055
2017061513,29,27,571
2017061613,38,34,1135
2017061713,21,19,1476
2017061813,23,22,589
2017061913,37,32,1701
2017062013,30,29,1471
2017062113,32,28,988
2017062213,33,32,1178
2017062313,33,30,949
2017062413,17,16,822
2017062513,16,16,546
2017062613,24,22,799
2017062713,28,27,611
2017062813,16,16,295
2017062913,30,28,1572
2017063013,29,27,770
2017070113,17,15,1126
2017070213,17,17,472
2017070313,37,34,2020
2017070413,27,27,962
2017070513,33,33,1041
2017070613,29,27,1234
2017070713,40,38,2146
2017070813,27,27,1247
2017070913,17,17,574
2017071013,28,28,835
2017071113,127,114,5887
2017071213,58,55,2246
2017071313,40,37,1466
2017071413,37,35,1889
2017071513,12,11,319
2017071613,22,22,587
2017071713,38,37,2584
2017071813,30,29,1168
2017071913,30,28,1079
2017072013,32,30,1117
2017072113,32,30,1409
2017072213,22,22,1029
2017072313,27,24,2014
2017072413,33,32,1555
2017072513,34,35,1570
2017072613,38,38,1129
2017072713,28,27,820
2017072813,26,22,591
2017072913,19,19,710
2017073013,19,19,1515
2017073113,24,19,694
2017080113,29,27,939
2017080213,43,40,1840
2017080313,40,35,2805
2017080413,44,40,1642
2017080513,27,26,943
2017080613,26,24,1201
2017080713,26,24,1086
2017080813,26,23,940
2017080913,17,13,392
2017081013,19,19,381
2017081113,22,21,912
2017081213,21,21,957
2017081313,21,21,921
2017081413,38,32,1200
2017081513,21,21,682
2017081613,30,29,877
2017081713,43,35,1996
2017081813,55,51,2197
2017081913,43,41,2628
2017082013,41,35,2354
2017082113,100,90,5956
2017082213,34,35,1260
2017082313,33,33,1108
2017082413,23,21,1069
2017082513,32,32,1174
2017082613,21,21,692
2017082713,24,24,867
2017082813,27,26,693
2017082913,29,26,632
2017083013,39,38,1738
2017083113,45,45,1467
2017090113,41,40,1711
2017090213,28,30,1237
2017090313,33,33,906
2017090413,49,44,2576
2017090513,52,51,2993
2017090613,45,44,2221
2017090713,68,65,2327
2017090813,35,32,1459
2017090913,16,13,1478
2017091013,18,18,795
2017091113,26,23,1727
2017091213,35,30,1461
2017091313,22,23,583
2017091413,43,40,1416
2017091513,37,33,1796
2017091613,27,24,1046
2017091713,23,24,764
2017091813,50,44,2006
2017091913,29,28,740
2017092013,28,28,689
2017092113,117,105,5754
2017092213,61,58,3133
2017092313,19,21,768
2017092413,15,13,984
2017092513,32,30,999
2017092613,21,22,364
2017092713,38,37,1218
2017092813,38,37,1075
2017092913,34,34,550
2017093013,21,21,665
