Date,Users,Sessions,Total Events
2016040722,10,9,274
2016040822,12,10,208
2016040922,15,15,541
2016041022,5,4,332
2016041122,9,9,145
2016041222,10,10,287
2016041322,16,16,614
2016041422,10,10,332
2016041522,12,12,364
2016041622,10,9,423
2016041722,6,6,311
2016041822,7,7,111
2016041922,10,10,435
2016042022,6,6,127
2016042122,5,5,71
2016042222,35,29,983
2016042322,18,17,666
2016042422,22,21,1252
2016042522,21,21,323
2016042622,13,13,810
2016042722,30,32,785
2016042822,5,4,89
2016042922,18,18,581
2016043022,10,10,101
2016050122,11,9,401
2016050222,4,4,28
2016050322,5,5,93
2016050422,7,7,89
2016050522,18,18,986
2016050622,4,2,37
2016050722,12,11,487
2016050822,5,5,80
2016050922,9,9,208
2016051022,9,9,160
2016051122,9,7,84
2016051222,10,9,208
2016051322,5,5,99
2016051422,6,5,74
2016051622,7,7,113
2016051722,7,7,108
2016051822,9,9,211
2016051922,6,6,69
2016052022,63,56,3562
2016052122,16,16,410
2016052222,6,4,222
2016052322,4,4,155
2016052422,6,5,65
2016052522,5,5,178
2016052622,5,5,320
2016052722,6,6,125
2016052822,5,5,108
2016052922,4,4,95
2016053022,13,13,291
2016053122,1,1,5
2016060122,5,5,39
2016060222,7,7,61
2016060322,7,7,537
2016060422,6,5,35
2016060522,6,6,195
2016060622,10,9,448
2016060722,4,4,29
2016060822,4,4,13
2016060922,13,13,442
2016061022,2,2,39
2016061122,11,11,364
2016061222,4,4,18
2016061322,7,7,358
2016061422,6,6,101
2016061522,12,12,520
2016061622,9,7,399
2016061722,2,2,132
2016061822,6,6,276
2016061922,10,10,659
2016062022,6,6,140
2016062122,7,7,49
2016062222,4,2,61
2016062322,5,5,78
2016062422,9,7,105
2016062522,5,5,211
2016062622,12,10,350
2016062722,6,4,46
2016062822,9,9,188
2016062922,5,5,163
2016063022,5,5,163
2016070222,4,4,47
2016070322,10,11,223
2016070422,7,7,269
2016070522,6,7,153
2016070622,9,9,138
2016070722,9,9,44
2016070822,6,6,248
2016070922,4,4,82
2016071022,4,4,51
2016071122,2,2,83
2016071222,7,7,170
2016071322,5,6,52
2016071422,9,9,160
2016071522,4,4,41
2016071622,1,1,28
2016071722,5,5,80
2016071822,9,7,161
2016071922,7,6,128
2016072022,1,1,29
2016072122,4,4,77
2016072222,4,4,9
2016072322,5,5,60
2016072422,7,7,318
2016072522,7,7,147
2016072622,9,9,101
2016072722,7,7,412
2016072822,6,6,208
2016072922,4,4,34
2016073022,7,7,368
2016073122,5,2,162
2016080122,6,6,133
2016080222,6,6,212
2016080322,9,9,124
2016080422,4,4,110
2016080522,9,9,138
2016080622,5,5,183
2016080722,4,2,223
2016080822,9,7,274
2016080922,5,5,183
2016081022,7,9,214
2016081122,5,5,13
2016081222,6,2,96
2016081322,6,6,35
2016081422,7,5,38
2016081522,7,7,26
2016081622,16,13,397
2016081722,2,2,72
2016081822,6,6,67
2016081922,9,6,133
2016082022,2,2,218
2016082122,2,2,61
2016082222,5,4,83
2016082322,6,6,83
2016082422,2,2,101
2016082522,7,6,304
2016082622,10,9,334
2016082722,9,9,196
2016082822,5,5,38
2016082922,6,5,203
2016083022,2,2,6
2016083122,7,6,91
2016090122,5,5,153
2016090222,13,12,376
2016090322,5,5,151
2016090422,5,5,58
2016090522,18,17,740
2016090622,6,5,69
2016090722,7,7,17
2016090822,6,7,27
2016091022,2,2,209
2016091122,6,6,73
2016091222,2,2,82
2016091322,15,15,132
2016091422,10,9,160
2016091522,5,5,84
2016091622,2,2,96
2016091722,4,4,43
2016091822,4,4,328
2016091922,5,5,44
2016092022,4,4,147
2016092122,7,5,149
2016092222,9,7,101
2016092322,2,2,80
2016092422,13,13,264
2016092522,5,5,132
2016092622,9,9,298
2016092722,9,7,153
2016092822,6,6,145
2016092922,1,1,78
2016093022,7,6,241
2016100122,12,12,452
2016100222,30,32,1335
2016100322,9,7,73
2016100422,6,6,43
2016100522,5,5,201
2016100622,7,7,141
2016100722,5,5,293
2016100822,5,5,30
2016100922,4,5,114
2016101022,4,4,74
2016101122,7,7,200
2016101222,6,6,163
2016101322,16,17,934
2016101422,11,11,548
2016101522,30,30,1090
2016101622,38,35,1203
2016101722,12,12,537
2016101822,9,9,259
2016101922,2,2,111
2016102022,7,7,91
2016102122,11,11,339
2016102222,5,5,270
2016102322,9,9,505
2016102422,16,12,580
2016102522,4,4,132
2016102622,12,12,314
2016102722,12,11,200
2016102822,10,10,302
2016102922,11,11,494
2016103022,55,50,2254
2016103122,24,22,1706
2016110122,16,15,1154
2016110222,7,7,174
2016110322,6,6,350
2016110422,9,7,268
2016110522,6,6,381
2016110622,6,6,245
2016110722,2,2,5
2016110822,10,9,218
2016110922,5,5,13
2016111022,7,7,100
2016111122,4,4,30
2016111222,10,9,158
2016111322,9,9,283
2016111422,9,9,251
2016111522,13,13,654
2016111622,18,18,1226
2016111722,13,13,805
2016111822,6,6,280
2016111922,74,71,2993
2016112022,46,43,1363
2016112122,21,17,705
2016112222,50,46,1986
2016112322,34,33,1516
2016112422,19,18,308
2016112522,18,17,334
2016112622,111,102,5756
2016112722,56,54,3314
2016112822,30,29,1162
2016112922,19,18,907
2016113022,22,21,1101
2016120122,17,16,717
2016120222,13,12,680
2016120322,16,15,529
2016120422,19,19,1030
2016120522,19,18,1337
2016120622,28,29,1710
2016120722,114,106,9155
2016120822,65,60,3269
2016120922,33,30,954
2016121022,57,52,1912
2016121122,23,22,933
2016121222,24,22,637
2016121322,54,50,2313
2016121422,49,44,2729
2016121522,96,94,6017
2016121622,63,60,2278
2016121722,28,28,508
2016121822,22,18,764
2016121922,35,35,742
2016122022,23,23,575
2016122122,29,29,1270
2016122222,43,37,1919
2016122322,128,114,6405
2016122422,40,37,1493
2016122522,41,43,1413
2016122622,33,33,1635
2016122722,35,34,1036
2016122822,18,18,589
2016122922,29,28,1254
2016123022,27,26,1000
2016123122,30,29,1592
2017010122,230,214,11044
2017010222,150,140,9066
2017010322,170,153,9398
2017010422,186,166,11772
2017010522,85,82,3680
2017010622,68,66,2176
2017010722,147,134,6922
2017010822,217,196,10736
2017010922,179,174,14387
2017011022,287,258,17691
2017011122,145,133,9650
2017011222,122,113,7568
2017011322,60,60,1480
2017011422,44,43,1249
2017011522,34,29,986
2017011622,34,34,893
2017011722,40,38,1788
2017011822,169,147,9913
2017011922,122,116,5172
2017012022,116,108,6877
2017012122,130,114,6435
2017012222,347,320,17744
2017012322,95,94,4547
2017012422,60,60,1740
2017012522,33,30,1570
2017012622,33,29,1196
2017012722,30,27,883
2017012822,22,19,941
2017012922,35,33,1343
2017013022,22,19,550
2017013122,28,28,900
2017020122,19,18,553
2017020222,56,56,2050
2017020322,67,65,3200
2017020422,37,34,1508
2017020522,110,101,6075
2017020622,68,62,3970
2017020722,45,40,1814
2017020822,61,56,2483
2017020922,119,110,4959
2017021022,97,85,3489
2017021122,51,47,1653
2017021222,82,74,2567
2017021322,63,58,2759
2017021422,52,50,1447
2017021522,54,52,1976
2017021622,44,40,1036
2017021722,96,88,4277
2017021822,44,39,2231
2017021922,84,82,4621
2017022022,200,195,8075
2017022122,151,140,9338
2017022222,89,82,5160
2017022322,56,57,1724
2017022422,40,35,910
2017022522,47,45,1917
2017022622,58,55,2527
2017022722,27,27,973
2017022822,24,23,416
2017030122,29,29,625
2017030222,21,21,522
2017030322,19,19,610
2017030422,82,74,3608
2017030522,141,133,5000
2017030622,68,65,2582
2017030722,39,37,1019
2017030822,26,22,503
2017030922,23,23,655
2017031022,12,12,323
2017031122,16,16,533
2017031222,12,12,317
2017031322,19,21,431
2017031422,12,12,122
2017031522,21,21,877
2017031622,12,11,217
2017031722,17,17,625
2017031822,18,18,599
2017031922,11,9,379
2017032022,30,28,996
2017032122,24,22,790
2017032222,18,18,813
2017032322,29,29,781
2017032422,49,47,1145
2017032522,19,19,560
2017032622,43,37,1543
2017032722,23,23,654
2017032822,19,19,437
2017032922,17,16,376
2017033022,26,26,832
2017033122,15,13,168
2017040122,16,13,494
2017040222,17,16,424
2017040322,13,13,207
2017040422,10,9,440
2017040522,17,17,487
2017040622,86,83,3469
2017040722,55,52,1931
2017040822,33,32,1310
2017040922,27,26,876
2017041022,16,16,423
2017041122,24,24,610
2017041222,29,28,1011
2017041322,55,50,1868
2017041422,17,16,490
2017041522,16,16,235
2017041622,27,27,723
2017041722,17,17,486
2017041822,12,12,224
2017041922,21,18,381
2017042022,19,18,367
2017042122,18,17,419
2017042222,18,16,472
2017042322,7,7,122
2017042422,12,12,235
2017042522,18,17,360
2017042622,15,15,253
2017042722,11,12,220
2017042822,19,18,437
2017042922,16,16,251
2017043022,5,5,179
2017050122,6,6,359
2017050222,15,13,302
2017050322,7,6,65
2017050422,11,11,186
2017050522,19,18,595
2017050622,37,34,983
2017050722,12,12,307
2017050822,19,19,649
2017050922,13,12,520
2017051022,10,10,181
2017051122,22,22,580
2017051222,21,22,514
2017051322,12,12,163
2017051422,22,21,436
2017051522,15,15,150
2017051622,19,18,838
2017051722,10,10,202
2017051822,7,7,253
2017051922,9,9,170
2017052022,7,7,178
2017052122,11,9,350
2017052222,15,15,292
2017052322,19,18,292
2017052422,16,15,207
2017052522,10,9,257
2017052622,9,9,269
2017052722,9,7,144
2017052822,11,10,398
2017052922,13,12,248
2017053022,7,7,218
2017053122,13,13,220
2017060122,12,12,93
2017060222,17,16,437
2017060322,15,15,463
2017060422,16,16,373
2017060522,12,12,592
2017060622,9,10,161
2017060722,11,10,188
2017060822,7,7,223
2017060922,13,13,582
2017061022,11,10,295
2017061122,23,22,890
2017061222,7,7,138
2017061322,11,11,306
2017061422,16,15,197
2017061522,15,15,642
2017061622,10,10,235
2017061722,10,10,163
2017061822,12,11,351
2017061922,9,9,111
2017062022,6,5,118
2017062122,10,9,133
2017062222,15,12,213
2017062322,11,11,200
2017062422,16,13,565
2017062522,7,7,136
2017062622,21,21,476
2017062722,13,16,192
2017062822,15,15,274
2017062922,10,9,179
2017063022,12,10,720
2017070122,9,9,224
2017070222,9,7,134
2017070322,24,22,710
2017070422,13,12,257
2017070522,23,24,284
2017070622,10,10,194
2017070722,13,15,426
2017070822,11,11,352
2017070922,12,13,248
2017071022,37,32,1195
2017071122,22,22,581
2017071222,13,13,434
2017071322,11,10,190
2017071422,15,15,163
2017071522,7,6,302
2017071622,13,13,280
2017071722,6,6,93
2017071822,6,4,189
2017071922,16,16,418
2017072022,13,12,578
2017072122,11,10,336
2017072222,7,7,168
2017072322,2,2,60
2017072422,13,13,219
2017072522,10,10,189
2017072622,6,6,89
2017072722,9,9,127
2017072822,12,10,166
2017072922,9,7,162
2017073022,15,16,680
2017073122,7,6,111
2017080122,9,9,471
2017080222,5,5,37
2017080322,9,9,166
2017080422,9,9,263
2017080522,9,9,462
2017080622,12,11,320
2017080722,9,7,200
2017080822,6,5,553
2017080922,4,4,135
2017081022,13,12,475
2017081122,11,11,431
2017081222,12,12,317
2017081322,12,11,502
2017081422,11,10,111
2017081522,6,6,43
2017081622,12,12,223
2017081722,9,6,368
2017081822,16,16,659
2017081922,19,19,983
2017082022,17,15,633
2017082122,23,23,878
2017082222,9,9,141
2017082322,9,6,202
2017082422,6,5,166
2017082522,7,7,265
2017082622,11,11,179
2017082722,5,5,214
2017082822,10,10,122
2017082922,12,13,329
2017083022,24,22,849
2017083122,21,21,471
2017090122,7,7,270
2017090222,12,11,610
2017090322,16,17,524
2017090422,22,22,1072
2017090522,16,13,395
2017090622,12,11,300
2017090722,9,9,382
2017090822,10,7,347
2017090922,12,10,248
2017091022,10,9,304
2017091122,12,12,175
2017091222,10,10,198
2017091322,4,2,30
2017091422,7,4,95
2017091522,11,11,208
2017091622,6,5,54
2017091722,9,7,135
2017091822,10,10,319
2017091922,9,9,261
2017092022,10,9,194
2017092122,17,15,553
2017092222,13,13,205
2017092322,9,9,192
2017092422,9,9,146
2017092522,7,7,149
2017092622,9,6,132
2017092722,5,4,320
2017092822,10,9,78
2017092922,11,10,351
2017093022,11,11,246
