Date,Users,Sessions,Total Events
2017030618,156,145,7604
2017030718,71,66,4411
2017030818,55,47,1922
2017030918,58,51,1984
2017031018,37,32,985
2017031118,29,28,946
2017031218,40,41,1335
2017031318,34,30,1124
2017031418,38,33,975
2017031518,29,28,967
2017031618,35,29,912
2017031718,40,40,1411
2017031818,22,22,941
2017031918,32,27,1186
2017032018,41,37,1894
2017032118,85,77,4699
2017032218,76,72,3100
2017032318,37,30,1537
2017032418,111,105,5163
2017032518,29,28,1536
2017032618,54,52,2073
2017032718,35,35,1421
2017032818,33,28,1884
2017032918,43,34,1700
2017033018,66,60,2934
2017033118,32,32,1017
2017040118,28,27,1168
2017040218,19,19,438
2017040318,34,34,803
2017040418,28,27,1171
2017040518,27,27,876
2017040618,96,89,3342
2017040718,147,139,6469
2017040818,71,65,3391
2017040918,40,39,1852
2017041018,38,35,1689
2017041118,37,32,2320
2017041218,49,43,2057
2017041318,106,102,5425
2017041418,39,35,1268
2017041518,19,19,893
2017041618,66,63,3086
2017041718,58,51,2309
2017041818,34,29,1189
2017041918,41,35,1005
2017042018,23,23,1108
2017042118,29,28,715
2017042218,18,16,589
2017042318,16,13,1582
2017042418,41,39,1605
2017042518,44,39,1944
2017042618,30,29,1363
2017042718,35,34,1270
2017042818,28,27,1746
2017042918,27,27,1404
2017043018,11,10,337
2017050118,28,24,1191
2017050218,19,18,1018
2017050318,24,23,1084
2017050418,22,16,698
2017050518,37,30,767
2017050618,88,79,4145
2017050718,28,28,960
2017050818,19,17,516
2017050918,23,21,770
2017051018,24,22,687
2017051118,50,45,2054
2017051218,29,28,1415
2017051318,19,17,476
2017051418,32,32,1342
2017051518,22,21,744
2017051618,34,33,1681
2017051718,37,26,1331
2017051818,23,23,1275
2017051918,18,16,1111
2017052018,13,13,332
2017052118,21,19,844
2017052218,28,27,1105
2017052318,29,30,861
2017052418,47,41,1301
2017052518,34,33,1481
2017052618,24,22,693
2017052718,18,17,958
2017052818,16,17,1000
2017052918,24,24,1779
2017053018,29,29,1364
2017053118,22,22,1674
2017060118,27,27,1066
2017060218,15,15,351
2017060318,17,17,326
2017060418,11,11,350
2017060518,29,28,447
2017060618,24,21,606
2017060718,29,30,1039
2017060818,26,23,1338
2017060918,28,27,803
2017061018,11,11,374
2017061118,61,57,2711
2017061218,27,24,1237
2017061318,23,21,527
2017061418,28,28,1430
2017061518,24,22,1059
2017061618,26,24,941
2017061718,24,22,515
2017061818,26,26,1096
2017061918,29,28,1309
2017062018,26,22,751
2017062118,26,23,1072
2017062218,39,37,826
2017062318,19,18,634
2017062418,5,5,284
2017062518,17,17,838
2017062618,22,24,878
2017062718,24,26,1018
2017062818,16,15,480
2017062918,30,27,1450
2017063018,18,18,805
2017070118,32,29,1101
2017070218,16,16,348
2017070318,28,27,1033
2017070418,29,27,1041
2017070518,26,21,896
2017070618,32,29,1512
2017070718,39,34,934
2017070818,12,11,636
2017070918,21,18,899
2017071018,101,97,4653
2017071118,73,68,2595
2017071218,37,37,539
2017071318,29,24,1013
2017071418,60,52,2718
2017071518,19,19,1017
2017071618,19,19,805
2017071718,46,45,2264
2017071818,32,32,1614
2017071918,28,26,1291
2017072018,40,33,3395
2017072118,19,18,704
2017072218,12,10,253
2017072318,27,27,1634
2017072418,28,27,952
2017072518,29,26,1447
2017072618,28,24,944
2017072718,21,18,1146
2017072818,16,15,581
2017072918,26,23,1330
2017073018,19,16,991
2017073118,22,18,723
2017080118,30,29,1207
2017080218,37,32,2389
2017080318,43,35,3092
2017080418,12,12,391
2017080518,13,13,743
2017080618,26,23,1417
2017080718,30,28,1744
2017080818,26,24,916
2017080918,24,21,841
2017081018,34,30,1765
2017081118,16,13,425
2017081218,15,15,501
2017081318,12,12,637
2017081418,16,15,331
2017081518,21,21,721
2017081618,29,26,1417
2017081718,33,30,1559
2017081818,49,49,2371
2017081918,35,35,1653
2017082018,35,30,2107
2017082118,55,47,2805
2017082218,44,41,1671
2017082318,22,23,782
2017082418,23,18,738
2017082518,16,16,557
2017082618,10,10,162
2017082718,22,21,947
2017082818,29,27,1084
2017082918,30,28,1454
2017083018,32,24,1170
2017083118,28,27,1011
2017090118,39,40,1667
2017090218,17,16,1186
2017090318,39,35,2116
2017090418,37,33,2475
2017090518,51,45,2712
2017090618,39,38,2471
2017090718,29,27,1332
2017090818,39,35,2160
2017090918,17,16,727
2017091018,29,26,1086
2017091118,22,21,963
2017091218,29,26,729
2017091318,35,33,1852
2017091418,19,18,742
2017091518,17,17,954
2017091618,18,17,1157
2017091718,12,9,370
2017091818,28,28,729
2017091918,22,17,921
2017092018,24,23,1010
2017092118,84,76,3588
2017092218,40,29,1745
2017092318,19,17,649
2017092418,18,17,504
2017092518,18,17,683
2017092618,29,27,778
2017092718,17,16,332
2017092818,22,17,725
2017092918,19,21,697
2017093018,10,10,303
