Date,Users,Sessions,Total Events
2017042412,78,68,2684
2017042512,76,71,2945
2017042612,46,44,2352
2017042712,52,49,1953
2017042812,45,43,2315
2017042912,29,24,570
2017043012,21,21,1372
2017050112,40,32,1316
2017050212,43,41,1913
2017050312,38,37,2022
2017050412,30,28,1061
2017050512,40,37,1564
2017050612,26,24,717
2017050712,40,38,1424
2017050812,24,23,1224
2017050912,32,29,1001
2017051012,28,24,806
2017051112,34,30,848
2017051212,46,44,1761
2017051312,17,16,538
2017051412,21,19,1008
2017051512,39,38,855
2017051612,61,60,2466
2017051712,49,43,1924
2017051812,66,57,3530
2017051912,57,56,2673
2017052012,12,11,726
2017052112,12,11,196
2017052212,26,22,415
2017052312,34,32,1391
2017052412,29,27,694
2017052512,38,33,1463
2017052612,39,38,1228
2017052712,24,23,687
2017052812,19,19,1143
2017052912,24,19,1057
2017053012,33,34,859
2017053112,38,35,1902
2017060112,23,21,1258
2017060212,30,28,566
2017060312,15,13,628
2017060412,17,15,672
2017060512,29,28,1125
2017060612,30,28,1219
2017060712,24,18,670
2017060812,40,41,1266
2017060912,35,33,1530
2017061012,24,23,1139
2017061112,50,50,1885
2017061212,66,60,2454
2017061312,26,27,934
2017061412,29,29,434
2017061512,32,30,788
2017061612,37,35,1409
2017061712,22,19,866
2017061812,26,23,816
2017061912,33,32,1465
2017062012,35,30,975
2017062112,21,19,995
2017062212,46,38,1807
2017062312,29,29,684
2017062412,21,18,737
2017062512,16,15,889
2017062612,27,27,854
2017062712,35,33,1148
2017062812,37,35,801
2017062912,26,24,669
2017063012,35,33,1338
2017070112,29,29,725
2017070212,19,19,1047
2017070312,29,29,1024
2017070412,37,35,1269
2017070512,40,38,1291
2017070612,29,26,779
2017070712,28,23,940
2017070812,19,18,630
2017070912,26,24,1073
2017071012,23,22,1243
2017071112,116,106,5836
2017071212,54,51,1741
2017071312,28,28,625
2017071412,29,27,571
2017071512,16,15,552
2017071612,23,23,582
2017071712,21,19,564
2017071812,29,26,1304
2017071912,49,46,2031
2017072012,37,35,547
2017072112,34,32,1277
2017072212,18,19,686
2017072312,17,15,463
2017072412,38,39,1280
2017072512,39,37,759
2017072612,21,19,485
2017072712,16,15,441
2017072812,24,19,916
2017072912,10,10,205
2017073012,13,13,648
2017073112,33,30,1447
2017080112,37,32,1234
2017080212,32,29,1470
2017080312,34,32,1193
2017080412,26,23,979
2017080512,21,22,1203
2017080612,13,13,480
2017080712,28,24,1388
2017080812,29,29,710
2017080912,21,19,1330
2017081012,24,23,628
2017081112,22,19,390
2017081212,17,16,643
2017081312,24,21,1165
2017081412,27,26,1494
2017081512,18,18,567
2017081612,28,26,897
2017081712,57,55,2017
2017081812,39,35,1665
2017081912,46,38,1980
2017082012,47,46,2980
2017082112,117,100,8876
2017082212,37,32,1331
2017082312,45,43,1670
2017082412,32,28,862
2017082512,19,16,390
2017082612,22,22,447
2017082712,22,18,751
2017082812,27,24,921
2017082912,33,30,968
2017083012,37,33,1884
2017083112,46,46,2706
2017090112,38,35,1903
2017090212,23,23,1030
2017090312,27,26,827
2017090412,55,50,3141
2017090512,66,63,3410
2017090612,37,32,1979
2017090712,50,44,2131
2017090812,32,32,1133
2017090912,21,19,1001
2017091012,11,11,398
2017091112,28,24,1154
2017091212,34,29,929
2017091312,24,23,799
2017091412,34,35,1083
2017091512,32,29,1611
2017091612,21,19,996
2017091712,11,11,537
2017091812,39,34,1845
2017091912,30,28,1670
2017092012,54,51,3116
2017092112,97,90,4787
2017092212,52,49,1975
2017092312,18,16,460
2017092412,18,17,698
2017092512,26,24,748
2017092612,32,28,1808
2017092712,40,40,1175
2017092812,29,26,692
2017092912,26,22,939
2017093012,22,22,852
